,Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
390,c2fdb0fb-fc48-41ed-9453-1f02ef4b7ca0,f4f1de27-a30b-41c6-9357-79a73a23ed12,Fully Paid,332552.0,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,18093.32,26.9,,9.0,0.0,324539.0,650122.0,0.0,0.0
391,9c74ba6d-9cce-4967-b9eb-4bd371cec161,6d385ad8-34ab-4eb7-8364-97a516c00e3a,Fully Paid,161656.0,Short Term,749.0,874874.0,9 years,Home Mortgage,Debt Consolidation,12226.5,16.1,19.0,10.0,0.0,159676.0,394218.0,0.0,0.0
392,84b167d8-d537-472c-b083-423caacf738a,37e59c53-92cc-4abb-a7d4-918188a8c485,Fully Paid,99999999.0,Short Term,731.0,1307124.0,3 years,Rent,Debt Consolidation,13724.84,11.2,,7.0,0.0,273182.0,266024.0,0.0,0.0
393,03758e64-f3a7-485d-8d99-3795447f7986,d0a8be34-eef9-4005-beb5-cfb5b0468222,Fully Paid,87274.0,Short Term,719.0,753692.0,10+ years,Rent,Debt Consolidation,4013.37,8.2,,8.0,0.0,101042.0,259424.0,0.0,0.0
394,1aef2f39-8791-4fe4-b551-f711e770d352,86b76475-e158-42ee-a94b-ac9f7916ebf3,Charged Off,456126.0,Short Term,,,10+ years,Rent,Debt Consolidation,23213.82,18.6,,8.0,0.0,333640.0,519244.0,0.0,0.0
395,a02e612b-0dd2-4841-b85c-ad283a8b7f5c,6c301164-4828-4de3-9a2c-767bf95e9c23,Fully Paid,294580.0,Short Term,744.0,1734624.0,10+ years,Rent,Debt Consolidation,8051.63,17.8,6.0,12.0,0.0,229007.0,433290.0,0.0,0.0
396,abeaa23b-2eaa-47e3-9919-6a5d8d331843,a7802168-2b18-49ef-b6a5-a88de894c9b1,Fully Paid,99999999.0,Short Term,747.0,1025487.0,,Home Mortgage,Other,16066.02,40.3,,24.0,0.0,536199.0,4166844.0,0.0,0.0
397,c27ad3c4-b178-4767-ba59-64ea729be90d,e8ddad09-0042-42d4-93aa-b45dd89fbddd,Fully Paid,526196.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,24808.49,20.1,12.0,12.0,0.0,443840.0,1072918.0,0.0,0.0
398,62319446-dde3-4791-a345-443570316a7f,a7f14ec6-d7f1-41c1-8a88-69fd6a5d807b,Fully Paid,39138.0,Short Term,731.0,751336.0,4 years,Home Mortgage,Home Improvements,10894.41,10.6,27.0,11.0,0.0,77539.0,302302.0,0.0,0.0
399,dba56eac-0531-4d21-90f5-2881cd64ed78,efe184e6-8ff3-437b-9990-9cd1870cadf3,Fully Paid,516978.0,Long Term,712.0,1261809.0,< 1 year,Home Mortgage,Debt Consolidation,15457.07,11.0,,15.0,0.0,179208.0,256190.0,0.0,0.0
400,e85cc13c-aefb-4c81-a9f3-896c60c5386e,c89321f5-ed4f-47b7-a45b-198cf02fedd8,Fully Paid,178882.0,Short Term,,,7 years,Rent,Debt Consolidation,8535.75,8.0,,20.0,0.0,129637.0,498696.0,0.0,0.0
401,c296bb7f-2ad0-4f2e-94a2-0506510eea09,2a01b536-ed56-49a8-b2b6-b07f131cb7dd,Charged Off,327404.0,Short Term,,,10+ years,Own Home,Debt Consolidation,26012.9,17.0,,12.0,0.0,246525.0,406032.0,0.0,0.0
402,50a1a5a4-3f08-454c-9d00-52e875964b10,3d31b81f-ea84-4e18-8b0d-2027e26a4ca4,Fully Paid,90112.0,Short Term,,,6 years,Rent,Other,13879.88,13.1,11.0,3.0,1.0,304.0,32780.0,0.0,0.0
403,2b05ac45-e1f4-4624-aa86-594437bbe0ab,d532715b-a0ea-4ceb-8b35-71f5a626815e,Fully Paid,449724.0,Short Term,720.0,925946.0,4 years,Home Mortgage,Home Improvements,6643.54,9.2,,10.0,2.0,170069.0,449570.0,1.0,1.0
404,75792bfe-72fd-4043-afc6-c843ed09251c,023fa202-c60a-4d28-9961-3fe45d280800,Fully Paid,260436.0,Long Term,734.0,1244272.0,10+ years,Home Mortgage,Debt Consolidation,11924.21,28.4,26.0,12.0,0.0,189696.0,625812.0,0.0,0.0
405,efa0fa0c-e2d6-4f8d-9dd0-353cca40ef09,121f643b-6e0c-47c6-87b6-b9a924207efa,Fully Paid,260810.0,Short Term,,,2 years,Home Mortgage,Debt Consolidation,13076.56,19.0,,11.0,1.0,180329.0,258742.0,1.0,0.0
406,e43903e2-f55e-4586-829e-24c881d70a40,314a1015-c9e0-4fd1-bc2f-f210436d1a62,Charged Off,539176.0,Long Term,7120.0,1154801.0,10+ years,Home Mortgage,Home Improvements,14338.54,13.9,,7.0,0.0,256025.0,726594.0,0.0,0.0
407,f2055170-96ef-4bc8-a4ce-a3d5780c3d83,eb62bb6a-89db-4c1e-81ee-219ca7dff471,Fully Paid,756844.0,Short Term,,,4 years,Rent,Debt Consolidation,25198.94,26.9,,10.0,0.0,876147.0,1147586.0,0.0,0.0
408,f6ef66e9-d414-4258-a8c5-787aef91e236,f51f824d-fb8a-4ab6-b211-4db6d706b00c,Fully Paid,264396.0,Short Term,737.0,1712565.0,10+ years,Rent,Debt Consolidation,19980.02,21.9,49.0,13.0,0.0,380665.0,1075052.0,0.0,0.0
409,05be23dc-8630-42ad-83ec-91ac92df7a88,847a95e9-1543-4b45-8b42-3b93b5acc8c0,Charged Off,242264.0,Short Term,744.0,584345.0,5 years,Home Mortgage,Debt Consolidation,12417.45,21.7,,10.0,0.0,212306.0,836154.0,0.0,0.0
410,a1582c01-7488-4ea3-9ca6-e008e3270f2c,1a7fbc55-d351-48ef-b7eb-d1680fb416cd,Charged Off,444752.0,Long Term,7060.0,1920520.0,5 years,Rent,Debt Consolidation,43371.68,16.1,72.0,22.0,0.0,353362.0,611578.0,0.0,0.0
411,941e0553-5b2f-4425-b455-4ae4b8f04836,cb675274-6c28-4bf7-a075-5cc990cf5c51,Fully Paid,251196.0,Short Term,740.0,1051536.0,,Home Mortgage,Debt Consolidation,23133.83,48.7,20.0,16.0,0.0,300295.0,452716.0,0.0,0.0
412,a651e757-9f48-4731-aed7-fb327ab73c9f,0ec4572c-0882-4245-b2a1-7015771148b7,Charged Off,224312.0,Short Term,700.0,678034.0,3 years,Rent,Debt Consolidation,13052.24,12.8,64.0,13.0,0.0,240863.0,639650.0,0.0,0.0
413,bc9296eb-eefd-4ca9-afc4-411541701a74,ba68a268-8b71-4107-950a-8c5f17a76950,Fully Paid,222728.0,Long Term,615.0,905160.0,1 year,Rent,small_business,18706.64,16.2,49.0,9.0,0.0,64676.0,135432.0,0.0,0.0
414,fe0b00bf-d2fb-41c2-b2ec-f2812a5f42c5,a7f73a96-01e2-457e-846e-5c8d18d4221a,Fully Paid,266882.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,20287.44,23.4,49.0,12.0,0.0,255018.0,853402.0,0.0,0.0
415,4c92597f-fdfc-436e-8556-15d0d6be5e6f,8e3e3601-6f19-4818-8915-4c3e3f58c2fd,Fully Paid,450648.0,Short Term,737.0,1634627.0,10+ years,Rent,Debt Consolidation,10570.65,32.5,20.0,6.0,1.0,93252.0,151008.0,1.0,0.0
416,ac63582f-e299-4aa2-b9c5-f846cf7ea9d9,ceeff234-9aa8-494f-9935-e1a963b27960,Fully Paid,500302.0,Short Term,,,7 years,Rent,Debt Consolidation,13520.59,15.0,,8.0,0.0,232142.0,732424.0,0.0,0.0
417,9f7daac9-8a61-44e9-920d-bea452d02399,14caac2b-1ab5-4625-adce-733b26643f70,Fully Paid,407528.0,Long Term,711.0,928226.0,2 years,Rent,Debt Consolidation,18487.38,11.1,,5.0,0.0,263093.0,333652.0,0.0,0.0
418,a1301a8a-e66e-4747-beb7-c2f243f2c689,ab46b1a7-f937-4ba9-ac98-270344120cf7,Fully Paid,152372.0,Short Term,697.0,845937.0,< 1 year,Rent,Debt Consolidation,2876.22,8.8,46.0,10.0,0.0,56943.0,215468.0,0.0,0.0
419,54e1f2a4-0083-4357-b07c-a007ac9a716e,d3291318-0960-44db-beb2-cae8cf8029d4,Fully Paid,704946.0,Short Term,717.0,1352914.0,,Home Mortgage,Debt Consolidation,27960.21,30.0,,16.0,0.0,792623.0,1456752.0,0.0,0.0
420,a1301a8a-e66e-4747-beb7-c2f243f2c689,ab46b1a7-f937-4ba9-ac98-270344120cf7,Fully Paid,152372.0,Short Term,697.0,845937.0,< 1 year,Rent,Debt Consolidation,2876.22,8.8,46.0,10.0,0.0,56943.0,215468.0,0.0,0.0
421,85cf1c3c-2ce0-4795-8db2-5ab5c52da64d,471802fa-e65d-4247-92d1-9a838d2b2080,Fully Paid,630234.0,Short Term,,,1 year,Home Mortgage,Debt Consolidation,32910.85,15.6,,13.0,0.0,1060846.0,1305370.0,0.0,0.0
422,6d53bc1f-1ade-40a2-a643-512a5fb17be4,9a0ed640-48ab-48c4-9948-5bbb27cd1fe5,Fully Paid,87472.0,Short Term,695.0,679896.0,4 years,Home Mortgage,Business Loan,6872.68,10.2,,4.0,0.0,19912.0,133210.0,0.0,0.0
423,e6316044-4f8a-4b04-9329-d5006ee2a5ed,2a445931-cd27-44c7-838e-c9dede943278,Charged Off,178046.0,Short Term,,,< 1 year,Rent,Debt Consolidation,18759.08,23.3,,11.0,0.0,119757.0,360184.0,0.0,0.0
424,a73a3e2f-1971-4b1d-8b35-b39fcf0f87e4,4cb4da1d-b371-4208-8e1a-72d68d6a7334,Fully Paid,155738.0,Short Term,,,10+ years,Rent,Debt Consolidation,6654.75,19.4,10.0,7.0,1.0,125039.0,275748.0,1.0,0.0
425,dcc050a3-316d-4f16-a551-794809e6293d,9d65a472-7fdb-4eb8-8fcd-5597554a6082,Charged Off,234036.0,Short Term,703.0,665798.0,10+ years,Home Mortgage,Debt Consolidation,11263.01,17.0,39.0,13.0,0.0,242098.0,308396.0,0.0,0.0
426,20cb7d7f-e1d9-484c-a4e4-340d06c85bcc,03f8cd85-1ce1-4754-a955-f32e17eaee60,Fully Paid,99999999.0,Long Term,615.0,1282462.0,10+ years,Home Mortgage,Debt Consolidation,40611.36,22.9,,21.0,0.0,1238287.0,1740046.0,0.0,0.0
427,5a1438cd-1512-42bc-8a52-307fc1290fff,4e3eee3d-4f66-4a08-8060-154c1cbc29fc,Fully Paid,223146.0,Short Term,719.0,573819.0,7 years,Home Mortgage,Debt Consolidation,10902.58,22.6,,9.0,1.0,77159.0,192544.0,1.0,0.0
428,d65cc479-b07a-4a47-9903-df08f53ce9d8,21a58539-2489-4b5a-8606-b7a64e606fec,Fully Paid,649902.0,Long Term,695.0,1309651.0,10+ years,Own Home,Debt Consolidation,6810.17,26.0,74.0,7.0,0.0,300884.0,361768.0,0.0,0.0
429,6b8d1d58-38ab-4b08-9c62-900d42645d0f,c6abf067-c8b9-44f9-be06-4271cb13e550,Fully Paid,214632.0,Short Term,722.0,1448237.0,9 years,Home Mortgage,Debt Consolidation,33188.63,15.0,10.0,25.0,0.0,485982.0,970200.0,0.0,0.0
430,2c1aad86-b113-4f77-9480-14376a2394d5,907ae5a2-9fe1-4093-9d47-94af6af76f0e,Fully Paid,99999999.0,Long Term,710.0,1733788.0,1 year,Home Mortgage,Debt Consolidation,39443.43,35.6,69.0,23.0,0.0,761254.0,1620344.0,0.0,0.0
431,ba6e90bb-8430-4444-88bb-32d75998a6c2,b36af03c-aabf-4817-a356-cba3f9b80aa0,Charged Off,207636.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,15330.53,19.7,8.0,9.0,0.0,184281.0,254936.0,0.0,0.0
432,94f8631c-494f-48bd-bc53-14e7dc089fae,44836e28-1f4b-428f-aea6-073ab6437c68,Fully Paid,99999999.0,Long Term,693.0,1885959.0,10+ years,Home Mortgage,Debt Consolidation,8046.88,21.8,35.0,10.0,0.0,315932.0,923758.0,0.0,0.0
433,d50ab790-9009-4a2e-b477-93b9db029927,7c5ef5d9-ff25-4006-a399-cee0e175e54a,Fully Paid,396286.0,Short Term,741.0,2528767.0,10+ years,Home Mortgage,Debt Consolidation,17111.4,28.9,4.0,11.0,0.0,174781.0,535414.0,0.0,0.0
434,d4fe1ed6-0eff-444f-8163-d26ce1083927,3d6b26e0-e22a-4b63-8f4f-aecc83b723b9,Charged Off,268664.0,Short Term,727.0,899954.0,8 years,Home Mortgage,Debt Consolidation,17324.2,19.5,,13.0,0.0,223725.0,460130.0,0.0,0.0
435,5c5b490c-8d66-43df-872b-e50d4ee67bc7,35de5f47-b2b9-4e16-af6a-5455ade15f11,Fully Paid,405746.0,Short Term,742.0,1168044.0,5 years,Home Mortgage,Debt Consolidation,21511.42,13.8,,9.0,1.0,286748.0,378598.0,1.0,0.0
436,4002c289-2746-48c4-b917-a8f55eb4ff52,23fbae3c-895e-43d9-bae9-077999282de3,Fully Paid,188166.0,Short Term,747.0,2408554.0,10+ years,Rent,Debt Consolidation,7587.08,16.5,,7.0,1.0,85975.0,143440.0,1.0,0.0
437,76f293ce-2c7e-4cc8-9541-69ff8e9547fe,3cec97a7-6e88-4d1c-8ce1-b635c7ffd354,Fully Paid,358578.0,Short Term,711.0,1509721.0,9 years,Home Mortgage,Debt Consolidation,3157.8,13.7,,3.0,0.0,58862.0,91850.0,0.0,0.0
438,2a5711a9-77e0-45cc-9c67-9ff1aaa87274,6c9bb30e-e5eb-4b42-a5af-936e5f86bf00,Fully Paid,94534.0,Short Term,718.0,777556.0,2 years,Rent,Debt Consolidation,12894.35,8.7,,8.0,0.0,49286.0,72050.0,0.0,0.0
439,9534fd26-3e15-4d6f-b8b7-e81cc2721118,f8fe1ce7-dd1b-45e4-86d8-1446b353b817,Fully Paid,767624.0,Short Term,733.0,2083825.0,< 1 year,Home Mortgage,Debt Consolidation,22574.85,12.6,,12.0,0.0,434910.0,1243396.0,0.0,0.0
440,9f2bade2-bffa-43b0-b35f-1b6c11195fb3,67df0dd6-0eba-4a63-b3cd-e9333d9e8e79,Fully Paid,403964.0,Short Term,744.0,1763561.0,10+ years,Home Mortgage,Debt Consolidation,17929.35,18.4,,11.0,0.0,389101.0,843678.0,0.0,0.0
441,097c2bb5-5b7b-463e-8515-b1303825cc51,65fae922-65ac-42d8-910a-d43c187b0c07,Fully Paid,531168.0,Long Term,724.0,1834944.0,10+ years,Home Mortgage,Debt Consolidation,23242.7,38.0,75.0,16.0,0.0,534033.0,942612.0,0.0,0.0
442,d1d2fe39-211d-419f-acae-e598b366d6ab,bd34e363-b56a-4c33-8c77-0a49d20728ac,Fully Paid,390896.0,Short Term,735.0,804460.0,7 years,Rent,Debt Consolidation,11932.95,26.3,,14.0,1.0,335027.0,1251360.0,1.0,0.0
443,48d17ddd-9d0c-4ddb-ae87-5f28d3f1d120,3e6f9a14-595e-4c93-b16a-6b9e0691a39a,Fully Paid,134794.0,Short Term,736.0,927523.0,,Rent,Debt Consolidation,11439.33,16.8,49.0,7.0,1.0,72371.0,130306.0,1.0,0.0
444,8e9918a0-0c90-44f7-847a-110c0c7a278d,8059ca3a-ca55-4bea-8f6e-d5b353a19d4c,Fully Paid,99999999.0,Short Term,741.0,1157328.0,1 year,Rent,Debt Consolidation,9007.9,13.7,,10.0,3.0,159714.0,469348.0,1.0,2.0
445,045db674-1e91-49f1-85dd-d04e84ff35c1,35ff2d58-59e1-4455-af50-3438a78ed021,Fully Paid,134596.0,Short Term,723.0,1356201.0,1 year,Home Mortgage,Debt Consolidation,18308.78,21.5,10.0,19.0,0.0,286596.0,707586.0,0.0,0.0
446,4a3aaa66-09f7-49d1-a338-a5acbff127af,e9402e8e-ca22-4834-a024-d89e674b5afb,Fully Paid,311850.0,Long Term,723.0,694564.0,10+ years,Own Home,Debt Consolidation,12270.77,18.8,,6.0,0.0,167238.0,338536.0,0.0,0.0
447,cb899501-f3a9-40ec-bce7-75761c57ff64,94c953bf-f551-43bd-9374-d41bc899e362,Fully Paid,99999999.0,Short Term,722.0,1450441.0,,Home Mortgage,Debt Consolidation,15229.64,14.0,37.0,10.0,0.0,439812.0,816134.0,0.0,0.0
448,1d3c3414-6a04-4592-9de0-21bcfb44229a,39b4e50e-b907-42c4-9741-322c29dbe476,Fully Paid,429000.0,Short Term,746.0,926250.0,10+ years,Home Mortgage,Debt Consolidation,27015.53,28.5,,8.0,0.0,473708.0,746240.0,0.0,0.0
449,fb8c86c5-7463-4635-b82b-021cac5f1b7e,277f0c8d-3100-4734-acde-eabfda554112,Charged Off,215446.0,Short Term,7200.0,1308283.0,1 year,Rent,Debt Consolidation,11992.61,22.0,27.0,13.0,0.0,139479.0,192940.0,0.0,0.0
450,cb4338ab-40e6-4e5a-a2c1-76747f477da1,d52fe572-9db8-419c-91c9-33ec04025163,Fully Paid,375650.0,Short Term,724.0,768398.0,10+ years,Rent,Debt Consolidation,12857.68,19.0,,10.0,0.0,254391.0,435072.0,0.0,0.0
451,b5b13f71-0ff6-4da4-b7e3-9ddf539c90ec,ea4d01b3-bfe1-4759-b165-10a3043c7257,Fully Paid,762696.0,Long Term,656.0,6906766.0,3 years,Home Mortgage,Debt Consolidation,86334.48,31.2,,13.0,0.0,1376474.0,1728650.0,0.0,0.0
452,36b6eb0b-df14-4cd6-88e9-c47a6c9c6c29,b96bd37d-f920-4e89-8707-53349a8a3e6c,Fully Paid,267872.0,Long Term,,,10+ years,Own Home,Debt Consolidation,19439.85,20.5,,10.0,0.0,673512.0,1687994.0,0.0,0.0
453,dd9212fc-1435-4eba-a44b-7362e6b1903d,e15c3081-4cec-4988-ae46-073d7ef52a61,Charged Off,781022.0,Long Term,653.0,2004253.0,10+ years,Home Mortgage,Debt Consolidation,35993.22,26.4,48.0,17.0,0.0,622554.0,1115862.0,0.0,0.0
454,369fe238-cb49-4007-b546-2a9f9731d926,279c0b13-4338-47e8-8387-5e2abd791216,Fully Paid,99999999.0,Long Term,700.0,410020.0,< 1 year,Rent,other,1144.56,13.9,,1.0,0.0,94202.0,173976.0,0.0,0.0
455,4e6be184-2044-413b-8363-ff2f07a237a2,9078506e-5fe4-461c-a420-66321502c708,Fully Paid,216832.0,Long Term,,,2 years,Rent,Debt Consolidation,25920.56,14.0,15.0,8.0,1.0,97052.0,197164.0,1.0,0.0
456,58d4e581-32c6-4eaa-af50-92f3e7889ab9,d7887c0c-decc-4fb2-adb2-f6f65c6d4f15,Fully Paid,99999999.0,Long Term,707.0,1208324.0,3 years,Home Mortgage,Debt Consolidation,18527.66,12.8,45.0,17.0,0.0,631788.0,1213190.0,0.0,0.0
457,c58fcbf7-7979-4a82-839c-d91d04024215,e7bbc5c3-bd7a-4803-a170-7eaa2d8de78a,Charged Off,131934.0,Short Term,717.0,531734.0,1 year,Rent,Debt Consolidation,16395.1,8.4,,9.0,0.0,120612.0,160512.0,0.0,0.0
458,5921cd7a-cd1b-4004-ac3f-3c5df4970c32,4448c50f-658f-4897-89b0-8da53c60cbb5,Fully Paid,99999999.0,Short Term,738.0,2081792.0,10+ years,Home Mortgage,Debt Consolidation,21511.99,25.6,27.0,10.0,0.0,163153.0,227612.0,0.0,0.0
459,e9c1e76f-ab12-4786-93be-97f6b0cb7190,78bd8382-79d1-46fb-b73e-13549f184e9a,Fully Paid,99999999.0,Short Term,745.0,665608.0,1 year,Rent,Debt Consolidation,14754.07,15.5,55.0,5.0,0.0,231553.0,376552.0,0.0,0.0
460,13f15020-d2cf-4ffe-a137-93f59af5daee,7b1a2716-7c87-4cb3-9524-214c04ab6312,Fully Paid,556996.0,Short Term,733.0,4521715.0,1 year,Rent,Buy House,44086.65,27.0,40.0,18.0,0.0,106001.0,1157904.0,0.0,0.0
461,5e6034a5-3034-413f-8fbe-106ee8b379bf,62550808-4d89-4058-9a93-b8dec2606e71,Fully Paid,158026.0,Short Term,716.0,1091854.0,10+ years,Home Mortgage,Home Improvements,11009.55,14.3,7.0,7.0,0.0,87438.0,188540.0,0.0,0.0
462,d290b499-ce31-4336-b5b8-50f6d9c01e95,83375a14-3b11-47e3-adcc-aba68b9aa3a4,Fully Paid,773388.0,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,32008.73,29.2,,8.0,0.0,1515592.0,2321308.0,0.0,0.0
463,92facbd3-96d8-4fba-b6f0-d489448d779f,a8cc187e-2d6d-4fda-867a-f4b527a5349f,Fully Paid,130746.0,Short Term,734.0,1018590.0,10+ years,Rent,Debt Consolidation,16891.57,22.8,29.0,7.0,1.0,41230.0,191686.0,1.0,0.0
464,3d1e6aa6-5a14-4229-9a94-0e6ec8b48bdb,87af014b-f368-4d7c-8f8d-8f59d5efc338,Fully Paid,208670.0,Short Term,703.0,566124.0,4 years,Home Mortgage,Debt Consolidation,3811.97,11.7,,7.0,0.0,171779.0,264506.0,0.0,0.0
465,94b3b51f-c9b9-4314-94b6-6049ae9b4a1a,fd04a9be-10df-4847-92f5-c647e16d40a5,Fully Paid,298166.0,Short Term,717.0,2247396.0,10+ years,Home Mortgage,Debt Consolidation,35583.77,19.5,,22.0,1.0,50825.0,159060.0,1.0,0.0
466,b8af8840-8b77-46b9-a13e-fbb28a9e9570,b9254a96-7185-49bb-a1a9-ab93a4adbe24,Fully Paid,267784.0,Long Term,689.0,1638104.0,1 year,Own Home,Debt Consolidation,48050.62,12.2,20.0,10.0,0.0,60325.0,403722.0,0.0,0.0
467,7108c8e4-0d4a-4390-9dfe-bdade30fe249,66db7b31-792a-493f-88fb-b576cd826198,Fully Paid,430012.0,Short Term,723.0,1392662.0,10+ years,Home Mortgage,Debt Consolidation,21470.0,16.0,,21.0,1.0,597360.0,2034340.0,0.0,0.0
468,5e43743f-3e95-474f-bf79-09926ee7b4a5,86c10392-9210-4d48-a02b-49ff0beff2de,Charged Off,44022.0,Short Term,666.0,910727.0,< 1 year,Home Mortgage,Other,19808.26,22.5,24.0,8.0,0.0,419748.0,514866.0,0.0,0.0
469,58c98d89-26cb-4737-b133-c9b4f79db5f1,9ac101a6-a72e-4ecb-ae9c-091200a88209,Charged Off,140888.0,Short Term,693.0,1166296.0,,Rent,major_purchase,7396.32,16.4,,6.0,0.0,1254.0,145244.0,0.0,0.0
470,27c78626-0cb2-4308-a22c-32761b59dff2,834b3cbc-fdb2-4084-9dfc-9cdcae945acf,Fully Paid,260216.0,Long Term,664.0,1685547.0,10+ years,Home Mortgage,Home Improvements,17698.31,14.8,,12.0,1.0,71041.0,301290.0,1.0,0.0
471,3af45d3a-676a-4c67-b5a7-ba1d7aeb97ed,eb069b14-27ec-4f73-ac76-ae19d18cef36,Fully Paid,151602.0,Short Term,739.0,1084805.0,3 years,Rent,Debt Consolidation,7204.99,10.7,61.0,6.0,0.0,69331.0,395472.0,0.0,0.0
472,080c1b62-9f1a-41ad-bbf3-614c263dbec4,93bfe4f9-4421-4add-8e13-0a84235cee68,Fully Paid,311608.0,Short Term,,,4 years,Rent,Debt Consolidation,19115.14,15.9,,8.0,0.0,120460.0,255464.0,0.0,0.0
473,ca1a2928-8acc-4203-8aac-1f0cb1d5781d,636578ec-e081-49f7-9fec-638d65a36050,Fully Paid,99999999.0,Short Term,737.0,1324452.0,1 year,Rent,Debt Consolidation,23619.47,12.8,25.0,30.0,0.0,108908.0,298100.0,0.0,0.0
474,d40aff1b-9175-4976-87b0-cacb8aacfc2f,7e2225b8-85aa-45ea-a7e5-e36bbdd6b818,Charged Off,220770.0,Short Term,705.0,571995.0,9 years,Rent,Debt Consolidation,10915.5,21.3,,6.0,0.0,93043.0,139018.0,0.0,0.0
475,65bcad5f-35e4-440c-89c8-95933d119cc2,af9daf28-5add-454c-8a37-4ea08e5593dd,Fully Paid,176220.0,Short Term,717.0,1027235.0,10+ years,Own Home,Debt Consolidation,9330.71,25.5,,7.0,1.0,99294.0,283888.0,1.0,0.0
476,8e0c978f-d5d0-433c-89cf-1e3e1fa03b17,25f9b079-a3b3-4f09-9611-dc0ea52c8d33,Fully Paid,99999999.0,Short Term,700.0,730588.0,,Rent,other,6149.16,9.2,60.0,7.0,0.0,38437.0,202268.0,0.0,0.0
477,7c994718-89ee-4a74-8503-c78f8fc607d7,bde40503-813e-4548-a1fe-ca854c725cf8,Fully Paid,130988.0,Short Term,,,5 years,Rent,Debt Consolidation,15955.25,14.5,,11.0,0.0,231610.0,360448.0,0.0,0.0
478,f98cef03-6d1c-41c6-bb2d-cc3f3c0737dc,6cd3f9d2-fa0c-4cf3-b0ce-de0d07daebc7,Fully Paid,99999999.0,Short Term,723.0,898092.0,5 years,Rent,Debt Consolidation,22976.13,18.3,,13.0,1.0,187777.0,396044.0,1.0,0.0
479,1e50b362-3877-4502-858f-a09548c0f156,9cfde7db-c5d9-40cb-84e4-210f6b28204d,Fully Paid,324346.0,Short Term,742.0,954370.0,4 years,Rent,Debt Consolidation,17019.63,10.0,34.0,17.0,0.0,121448.0,404096.0,0.0,0.0
480,ed8c72f2-6f89-42bf-9137-49a7e03dacf4,21fd514c-1391-4f7e-bdb0-40e42abffa38,Fully Paid,99999999.0,Short Term,729.0,594301.0,,Own Home,Debt Consolidation,8468.87,35.9,20.0,12.0,3.0,220001.0,434698.0,0.0,3.0
481,5c2a2d4b-74ef-426f-a886-cb127c934986,a6f2c994-d1ca-4230-98de-8e7c0f77daf1,Fully Paid,259138.0,Short Term,751.0,2517804.0,10+ years,Home Mortgage,Debt Consolidation,14687.19,18.8,37.0,11.0,0.0,138491.0,1252878.0,0.0,0.0
482,a273e504-4fed-41a0-89dc-684b8179216b,86c15f3a-1d5d-497c-8780-0d3935c0a927,Charged Off,32450.0,Short Term,711.0,653904.0,3 years,Rent,Home Improvements,11770.12,8.2,34.0,11.0,0.0,129656.0,231308.0,0.0,0.0
483,6dcc46f6-7c8a-4385-846d-7115b0408ac1,46918079-5f39-4ca0-b881-fe0e13db717d,Fully Paid,455906.0,Long Term,727.0,3562348.0,5 years,Home Mortgage,other,49576.13,19.4,,14.0,1.0,974415.0,1399838.0,0.0,1.0
484,ae2e82e6-929e-40e2-b5a8-f2ec08f616d3,35d100c3-3fac-42fa-8344-6d1c1e8a7e5c,Fully Paid,99999999.0,Short Term,727.0,2299836.0,10+ years,Home Mortgage,Debt Consolidation,34305.83,12.5,60.0,11.0,1.0,30932.0,99770.0,0.0,1.0
485,8f1e1c9f-7816-450f-b51f-2832d58d63d5,8aacac3d-297b-4853-b81d-4d0a86cefa73,Charged Off,388168.0,Short Term,744.0,2234856.0,10+ years,Home Mortgage,Debt Consolidation,40041.17,21.0,18.0,9.0,0.0,681587.0,896852.0,0.0,0.0
486,66f74f30-b524-45a9-8be2-ef1e40b1c4cc,df91f048-5e68-4921-877c-32f03638953f,Fully Paid,99999999.0,Short Term,743.0,2278632.0,4 years,Rent,Debt Consolidation,32850.24,14.5,38.0,12.0,0.0,444315.0,1309066.0,0.0,0.0
487,1e0a4796-8f1c-497a-9a98-d1b2cd8811f3,67fe8a0d-24d8-4d2c-a212-301c782b0bbb,Charged Off,261492.0,Short Term,732.0,463258.0,5 years,Rent,other,8724.61,9.9,,9.0,0.0,134862.0,281358.0,0.0,0.0
488,b3e94ec6-8382-40f1-9645-421c1c8d8214,e758f401-7fae-409a-8a8f-54dc97a29e14,Fully Paid,171776.0,Short Term,747.0,1168272.0,1 year,Rent,Debt Consolidation,11293.22,11.4,,4.0,0.0,82270.0,118030.0,0.0,0.0
489,82bcbc81-7582-405d-a9fb-aa87281c8e49,917fae66-8e65-4cea-8888-c52996f6f7dd,Fully Paid,648516.0,Short Term,730.0,1400205.0,6 years,Home Mortgage,Debt Consolidation,21353.15,19.0,69.0,8.0,0.0,265905.0,332156.0,0.0,0.0
